timestamp,demand
2013-11-07,11123775.0
2013-11-08,11311607.0
2013-11-09,10364679.0
2013-11-10,10182595.0
2013-11-11,11400636.0
2013-11-12,11345931.0
2013-11-13,11422488.0
2013-11-14,11232563.0
2013-11-15,11558812.0
2013-11-16,10463495.0
2013-11-17,10285552.0
2013-11-18,11510940.0
2013-11-19,11806518.0
2013-11-20,11892754.0
2013-11-21,11846853.0
2013-11-22,11993033.0
2013-11-23,11071973.0
2013-11-24,10845724.0
2013-11-25,12211672.0
2013-11-26,11947300.0
2013-11-27,12160107.0
2013-11-28,12119148.0
2013-11-29,11575168.0
2013-11-30,10666554.0
2013-12-01,10401526.0
2013-12-02,12066466.0
2013-12-03,12344833.0
2013-12-04,12387159.0
2013-12-05,12330426.0
2013-12-06,12352562.0
2013-12-07,10847667.0
2013-12-08,10195273.0
2013-12-09,11996554.0
2013-12-10,12332218.0
2013-12-11,12434807.0
2013-12-12,12538483.0
2013-12-13,11894922.0
2013-12-14,10375719.0
2013-12-15,10134170.0
2013-12-16,11550741.0
2013-12-17,11963645.0
2013-12-18,11742264.0
2013-12-19,11804092.0
2013-12-20,11427305.0
2013-12-21,10069478.0
2013-12-22,10007001.0
2013-12-23,11023885.0
2013-12-24,10146898.0
2013-12-25,9347122.0
2013-12-26,9355062.0
2013-12-27,9900712.0
2013-12-28,10050021.0
2013-12-29,9899432.0
2013-12-30,10303936.0
2013-12-31,10202141.0
2014-01-01,9528263.0
2014-01-02,10723398.0
2014-01-03,10935766.0
2014-01-04,10660018.0
2014-01-05,10319437.0
2014-01-06,11303284.0
2014-01-07,11516530.0
2014-01-08,11765982.0
2014-01-09,11779110.0
2014-01-10,11823492.0
2014-01-11,10743289.0
2014-01-12,10748066.0
2014-01-13,11151662.0
2014-01-14,12232482.0
2014-01-15,11944736.0
2014-01-16,12020862.0
2014-01-17,11816550.0
2014-01-18,10651377.0
2014-01-19,10403296.0
2014-01-20,11748511.0
2014-01-21,12157176.0
2014-01-22,11993045.0
2014-01-23,11974478.0
2014-01-24,12037214.0
2014-01-25,10456634.0
2014-01-26,10478584.0
2014-01-27,11861626.0
2014-01-28,11320785.0
2014-01-29,12164457.0
2014-01-30,12464880.0
2014-01-31,12079697.0
2014-02-01,10485357.0
2014-02-02,10112346.0
2014-02-03,11620344.0
2014-02-04,11748332.0
2014-02-05,11794580.0
2014-02-06,11997818.0
2014-02-07,11699328.0
2014-02-08,10287693.0
2014-02-09,10126279.0
2014-02-10,11572086.0
2014-02-11,11927235.0
2014-02-12,12194826.0
2014-02-13,11860750.0
2014-02-14,12054093.0
2014-02-15,10444045.0
2014-02-16,10268308.0
2014-02-17,11863916.0
2014-02-18,11821515.0
2014-02-19,11731800.0
2014-02-20,11172746.0
2014-02-21,10951870.0
2014-02-22,9922039.0
2014-02-23,9640174.0
2014-02-24,11137649.0
2014-02-25,11187848.0
2014-02-26,11283640.0
2014-02-27,11373790.0
2014-02-28,11569265.0
2014-03-01,10471404.0
2014-03-02,10109881.0
2014-03-03,11558159.0
2014-03-04,11647349.0
2014-03-05,11561110.0
2014-03-06,11325058.0
2014-03-07,10827974.0
2014-03-08,9578121.0
2014-03-09,9385958.0
2014-03-10,10894119.0
2014-03-11,11214884.0
2014-03-12,11280095.0
2014-03-13,11477085.0
2014-03-14,10804480.0
2014-03-15,9355162.0
2014-03-16,8959752.0
2014-03-17,10448687.0
2014-03-18,10512466.0
2014-03-19,10420871.0
2014-03-20,10523942.0
2014-03-21,10426947.0
2014-03-22,9660761.0
2014-03-23,9616247.0
2014-03-24,10864990.0
2014-03-25,11328041.0
2014-03-26,10033008.0
2014-03-27,11382581.0
2014-03-28,11114498.0
2014-03-29,9514225.0
2014-03-30,9117051.0
2014-03-31,10555388.0
2014-04-01,10495354.0
2014-04-02,10478387.0
2014-04-03,10642814.0
2014-04-04,10455271.0
2014-04-05,9223409.0
2014-04-06,8742818.0
2014-04-07,10395327.0
2014-04-08,10120136.0
2014-04-09,10237039.0
2014-04-10,10562603.0
2014-04-11,9996234.0
2014-04-12,8844255.0
2014-04-13,8387709.0
2014-04-14,9749720.0
2014-04-15,9928098.0
2014-04-16,9751571.0
2014-04-17,9718900.0
2014-04-18,8879869.0
2014-04-19,8586919.0
2014-04-20,8443385.0
2014-04-21,8501966.0
2014-04-22,9994227.0
2014-04-23,10044579.0
2014-04-24,10048804.0
2014-04-25,10197863.0
2014-04-26,8751631.0
2014-04-27,8773811.0
2014-04-28,10171633.0
2014-04-29,10188557.0
2014-04-30,10073700.0
2014-05-01,10269595.0
2014-05-02,9961804.0
2014-05-03,8840726.0
2014-05-04,8325132.0
2014-05-05,8489343.0
2014-05-06,9533642.0
2014-05-07,9615206.0
2014-05-08,10130708.0
2014-05-09,9418875.0
2014-05-10,8539317.0
2014-05-11,8356461.0
2014-05-12,9816093.0
2014-05-13,9943316.0
2014-05-14,9650366.0
2014-05-15,9675951.0
2014-05-16,9354218.0
2014-05-17,8184312.0
2014-05-18,7829829.0
2014-05-19,9404329.0
2014-05-20,9668169.0
2014-05-21,9486650.0
2014-05-22,9687692.0
2014-05-23,9368525.0
2014-05-24,8543176.0
2014-05-25,8039613.0
2014-05-26,8486919.0
2014-05-27,9556122.0
2014-05-28,9761364.0
2014-05-29,9717491.0
2014-05-30,9510355.0
2014-05-31,8569887.0
2014-06-01,8014489.0
2014-06-02,9496488.0
2014-06-03,9676463.0
2014-06-04,9745833.0
2014-06-05,9381761.0
2014-06-06,9120756.0
2014-06-07,8276316.0
2014-06-08,7832211.0
2014-06-09,9441519.0
2014-06-10,9359089.0
2014-06-11,9427260.0
2014-06-12,9491054.0
2014-06-13,9400599.0
2014-06-14,8386440.0
2014-06-15,8067848.0
2014-06-16,9291485.0
2014-06-17,8986053.0
2014-06-18,9503189.0
2014-06-19,9372955.0
2014-06-20,9108168.0
2014-06-21,8036797.0
2014-06-22,7900259.0
2014-06-23,9322943.0
2014-06-24,8782617.0
2014-06-25,9359513.0
2014-06-26,9402274.0
2014-06-27,9327066.0
2014-06-28,8326239.0
2014-06-29,7838436.0
2014-06-30,9260959.0
2014-07-01,9426809.0
2014-07-02,9188246.0
2014-07-03,9241027.0
2014-07-04,9096773.0
2014-07-05,8210686.0
2014-07-06,7898585.0
2014-07-07,9255690.0
2014-07-08,9547061.0
2014-07-09,9072839.0
2014-07-10,9308977.0
2014-07-11,9281132.0
